entity_id,nucleus,label,sublabel,lens_id,translator_version
discogs:2660148,2660148,Valley Of The Dolls (Music From The Motion Picture Soundtrack),Dory Previn And André Previn Conducted By John Williams · 1967,discogs_v1,1.0.0
discogs:1036542,1036542,Patton (Original Motion Picture Score),Jerry Goldsmith · 1970,discogs_v1,1.0.0
discogs:554024,554024,I've Got So Much To Give,Barry White · 1973,discogs_v1,1.0.0
discogs:6575146,6575146,The Pick Of...,Sam Cooke · 1979,discogs_v1,1.0.0
discogs:738719,738719,Dr. Octagonecologyst,Dr. Octagon · 2001,discogs_v1,1.0.0
discogs:1585012,1585012,Close Up The Honky Tonks,The Flying Burrito Bros · 1974,discogs_v1,1.0.0
discogs:373494,373494,!!Going Places!!,Herb Alpert & The Tijuana Brass · 1965,discogs_v1,1.0.0
discogs:691603,691603,A Day In The Life,Wes Montgomery · 1967,discogs_v1,1.0.0
discogs:601009,601009,Carpenters,Carpenters · 1971,discogs_v1,1.0.0
discogs:578954,578954,Whipped Cream & Other Delights,Herb Alpert & The Tijuana Brass · 1965,discogs_v1,1.0.0
discogs:373490,373490,What Now My Love,Herb Alpert & The Tijuana Brass · 1966,discogs_v1,1.0.0
discogs:3279088,3279088,Down Here On The Ground,Wes Montgomery · 1968,discogs_v1,1.0.0
discogs:568897,568897,Chain Reaction,The Crusaders · 1975,discogs_v1,1.0.0
discogs:1842334,1842334,Aja,Steely Dan · 1977,discogs_v1,1.0.0
discogs:762014,762014,Katy Lied,Steely Dan · 1975,discogs_v1,1.0.0
discogs:373262,373262,The Royal Scam,Steely Dan · 1976,discogs_v1,1.0.0
discogs:695398,695398,A Man And A Woman,Isaac Hayes & Dionne Warwick · 1977,discogs_v1,1.0.0
discogs:16137764,16137764,Sam Cooke At The Copa,Sam Cooke · 2020,discogs_v1,1.0.0
discogs:14235099,14235099,Portrait Of A Legend 1951-1964,Sam Cooke · 2003,discogs_v1,1.0.0
discogs:19764313,19764313,Choctaw Ridge (New Fables Of The American South 1968-1973),Various · 2021,discogs_v1,1.0.0
discogs:1356241,1356241,Kosmos (Soundtracks Of Eastern Germany's Adventures In Space),Various · 2002,discogs_v1,1.0.0
discogs:13302893,13302893,Christmas With Jon Batiste,Jon Batiste · 2017,discogs_v1,1.0.0
discogs:5469776,5469776,American III: Solitary Man,Johnny Cash · 2014,discogs_v1,1.0.0
discogs:33691167,33691167,Heartache In Your Hand: Startime Country,Various · 2025,discogs_v1,1.0.0
discogs:28461454,28461454,The Rise & Fall Of A Midwest Princess,Chappell Roan · 2023,discogs_v1,1.0.0
discogs:21889021,21889021,Soultrane,John Coltrane With Red Garland · 2022,discogs_v1,1.0.0
discogs:12046139,12046139,The Two Sonatas For Cello And Piano,"Jacqueline Du Pré, Daniel Barenboim, Johannes Brahms · 1969",discogs_v1,1.0.0
discogs:2951995,2951995,The Two Sonatas For Cello And Piano,"Johannes Brahms / Jacqueline Du Pré, Daniel Barenboim",discogs_v1,1.0.0
discogs:27540444,27540444,Wild Creatures,Neko Case · 2023,discogs_v1,1.0.0
discogs:30149738,30149738,Tigers Blood,Waxahatchee · 2024,discogs_v1,1.0.0
discogs:35210935,35210935,Neon Grey Midnight Green,Neko Case · 2025,discogs_v1,1.0.0
discogs:7693476,7693476,"Truckdriver, Gladiator, Mule",Neko Case · 2015,discogs_v1,1.0.0
discogs:12070040,12070040,Hell-On,Neko Case · 2018,discogs_v1,1.0.0
discogs:7790160,7790160,1,The Beatles · 2015,discogs_v1,1.0.0
discogs:32122614,32122614,Radio City,Big Star · 2024,discogs_v1,1.0.0
discogs:58954,58954,Terminal Jive,Sparks · 1980,discogs_v1,1.0.0
discogs:452045,452045,Get It Right,Aretha Franklin · 1983,discogs_v1,1.0.0
discogs:31906375,31906375,Wintersong,Sarah McLachlan · 2024,discogs_v1,1.0.0
discogs:2630972,2630972,Simple Dreams,Linda Ronstadt · 1977,discogs_v1,1.0.0
discogs:1770297,1770297,Land's End,Jimmy Webb · 1974,discogs_v1,1.0.0
discogs:11554834,11554834,What's New,Linda Ronstadt & Nelson Riddle And His Orchestra · 1983,discogs_v1,1.0.0
discogs:2009521,2009521,Urban Cowboy (Original Motion Picture Soundtrack),Various · 1980,discogs_v1,1.0.0
discogs:1355478,1355478,The Best Of Otis Redding,Otis Redding · 1979,discogs_v1,1.0.0
discogs:2139040,2139040,Otis Redding In Person At The Whisky A Go Go,Otis Redding · 1968,discogs_v1,1.0.0
discogs:2124425,2124425,Tell The Truth,Otis Redding · 1970,discogs_v1,1.0.0
discogs:35306632,35306632,Pain In My Heart,Otis Redding · 2025,discogs_v1,1.0.0
discogs:24942214,24942214,Soul Christmas,Various · 2022,discogs_v1,1.0.0
discogs:33250317,33250317,Southern Belle Raisin' Hell,Willow Avalon · 2025,discogs_v1,1.0.0
discogs:35789251,35789251,Live 2001,Matchbox Twenty · 2025,discogs_v1,1.0.0
discogs:14444462,14444462,Coconut Oil,Lizzo · 2019,discogs_v1,1.0.0
discogs:2980829,2980829,Solid Gold Soul,Various · 1966,discogs_v1,1.0.0
discogs:5614967,5614967,The Stax/Volt Revue • Volume 2 — Live In Paris,Various · 1991,discogs_v1,1.0.0
discogs:4538729,4538729,Atlantic Rhythm & Blues 1947-1974 (Volume 3 1955-1958),Various · 1985,discogs_v1,1.0.0
discogs:19872937,19872937,The Best Of Otis Redding,Otis Redding,discogs_v1,1.0.0
discogs:2848817,2848817,Soul Men,Sam & Dave · 1982,discogs_v1,1.0.0
discogs:1695211,1695211,Whatever's Fair! (Atlantic Soul Explosion '72),Various · 1972,discogs_v1,1.0.0
discogs:1027284,1027284,Jazz For The Jet Set,Dave Pike · 1966,discogs_v1,1.0.0
discogs:1247061,1247061,Volunteered Slavery,Roland Kirk · 1969,discogs_v1,1.0.0
discogs:316990,316990,Layers,Les McCann · 1974,discogs_v1,1.0.0
discogs:1367989,1367989,Is It In,Eddie Harris · 1974,discogs_v1,1.0.0
discogs:1253662,1253662,Angst In My Pants,Sparks · 1982,discogs_v1,1.0.0
discogs:856308,856308,The Soul Years,Various · 1973,discogs_v1,1.0.0
discogs:1388594,1388594,"Soul To Soul (Music From The Original Soundtrack - Recorded Live In Ghana, West Africa)",Various · 1971,discogs_v1,1.0.0
discogs:6455010,6455010,The Drifters' Golden Hits,The Drifters · 1968,discogs_v1,1.0.0
discogs:2196094,2196094,History Of Rhythm & Blues Volume 1: The Roots 1947-52,Various · 1968,discogs_v1,1.0.0
discogs:3555832,3555832,History Of Rhythm & Blues - Volume 2: The Golden Years 1953-55,Various · 1968,discogs_v1,1.0.0
discogs:3254565,3254565,History Of Rhythm & Blues Volume 3 Rock & Roll 1956-57,Various · 1968,discogs_v1,1.0.0
discogs:11046303,11046303,This Is Soul,Various · 1968,discogs_v1,1.0.0
discogs:1884661,1884661,The Super Hits Vol. 2,Various · 1968,discogs_v1,1.0.0
discogs:5934607,5934607,The Best Of Booker T. & The MGs,Booker T & The MG's · 1968,discogs_v1,1.0.0
discogs:2196525,2196525,History Of Rhythm & Blues  Volume 8  The Memphis Sound 1967,Various · 1969,discogs_v1,1.0.0
discogs:858058,858058,The Best Of Sam & Dave,Sam & Dave · 1969,discogs_v1,1.0.0
discogs:3776054,3776054,The Best Of Sam & Dave,Sam & Dave · 1969,discogs_v1,1.0.0
discogs:4601972,4601972,The Super Hits Vol. 4,Various · 1969,discogs_v1,1.0.0
discogs:4432146,4432146,The Best Of Carla Thomas,Carla Thomas · 1969,discogs_v1,1.0.0
discogs:2303748,2303748,Right On,Wilson Pickett · 1970,discogs_v1,1.0.0
discogs:531999,531999,Outlaw,Eugene McDaniels · 1970,discogs_v1,1.0.0
discogs:23257064,23257064,The Super Hits Volume 5,Various,discogs_v1,1.0.0
discogs:3357816,3357816,The Super Hits Volume 5,Various,discogs_v1,1.0.0
discogs:2044943,2044943,Headless Heroes Of The Apocalypse,Eugene McDaniels · 1971,discogs_v1,1.0.0
discogs:2616121,2616121,The Best Of Wilson Pickett Vol. II,Wilson Pickett · 1971,discogs_v1,1.0.0
discogs:6186915,6186915,Aretha's Greatest Hits,Aretha Franklin · 1971,discogs_v1,1.0.0
discogs:5605451,5605451,Untitled,Led Zeppelin · 1971,discogs_v1,1.0.0
discogs:2923822,2923822,Songs Of Faith & Inspiration,The Sweet Inspirations · 1968,discogs_v1,1.0.0
discogs:2240842,2240842,Soul Machine The Latest Biggest Soul-Hits,Various · 1969,discogs_v1,1.0.0
discogs:32491761,32491761,Black On Black,Paul Cauthen · 2024,discogs_v1,1.0.0
discogs:1078710,1078710,This Is Soul,Various · 1968,discogs_v1,1.0.0
discogs:2167827,2167827,Atlantic Rhythm & Blues 1947-1974 (Volume 1 1947-1952),Various · 1985,discogs_v1,1.0.0
discogs:2244305,2244305,Atlantic Rhythm & Blues 1947-1974 (Volume 2 1952-1955),Various · 1985,discogs_v1,1.0.0
discogs:2167889,2167889,Atlantic Rhythm & Blues 1947-1974 (Volume 3 1955-1958),Various · 1985,discogs_v1,1.0.0
discogs:2673743,2673743,Atlantic Rhythm & Blues 1947-1974 (Volume 4 1958-1962),Various · 1985,discogs_v1,1.0.0
discogs:2710448,2710448,Atlantic Rhythm And Blues 1947-1974 (Volume 5 1962 - 1966),Various · 1985,discogs_v1,1.0.0
discogs:1628624,1628624,Atlantic Rhythm & Blues 1947-1974 (Volume 6 1966-1969),Various · 1985,discogs_v1,1.0.0
discogs:1359006,1359006,The Stax/Volt Revue • Volume One - Live In London,Various · 1991,discogs_v1,1.0.0
discogs:2615458,2615458,"Atlantic Rhythm & Blues 1947-1974, Volume 7 1969-1974",Various · 1985,discogs_v1,1.0.0
discogs:1794930,1794930,History Of Rhythm & Blues Volume 4: The Big Beat 1958-60,Various · 1968,discogs_v1,1.0.0
discogs:1567577,1567577,The Super Hits Vol. 3,Various · 1968,discogs_v1,1.0.0
discogs:3747763,3747763,High Time,MC5 · 1971,discogs_v1,1.0.0
discogs:14115256,14115256,Cuz I Love You,Lizzo · 2019,discogs_v1,1.0.0
discogs:27535197,27535197,Barbie The Album,Various · 2023,discogs_v1,1.0.0
discogs:20804647,20804647,Sound & Color,Alabama Shakes · 2021,discogs_v1,1.0.0
discogs:22727045,22727045,Boys & Girls,Alabama Shakes · 2022,discogs_v1,1.0.0
discogs:33671844,33671844,A Night At The Symphony: Hollywood Bowl,Laufey (2) With Los Angeles Philharmonic Orchestra · 2025,discogs_v1,1.0.0
discogs:1024395,1024395,Damn The Torpedoes,Tom Petty And The Heartbreakers · 1979,discogs_v1,1.0.0
discogs:7565427,7565427,Olympia Community Radio Session April 17th 1987,Nirvana · 2015,discogs_v1,1.0.0
discogs:2010294,2010294,Just For You,Neil Diamond · 1967,discogs_v1,1.0.0
discogs:250995,250995,Funk Spectrum (Real Funk For Real People),Josh Davis And Keb Darge · 1999,discogs_v1,1.0.0
discogs:419841,419841,Bite Hard: The Music Of De Wolfe Studio Sampler 1972-80,Various · 1998,discogs_v1,1.0.0
discogs:20288155,20288155,...There's Trouble Brewin'... (16 Serious Rockin' Crackers For Your Christmas Hop),Various · 2021,discogs_v1,1.0.0
discogs:31819556,31819556,Get Ready For A Groovy And Bluesy Christmas,Various · 2024,discogs_v1,1.0.0
discogs:45996,45996,The Pleasure Principle,Gary Numan · 1979,discogs_v1,1.0.0
discogs:17327530,17327530,Gun Hill Road,The Infesticons · 2000,discogs_v1,1.0.0
discogs:478633,478633,Beauty Party,The Majesticons · 2003,discogs_v1,1.0.0
discogs:32429115,32429115,Live From Echo Mountain,Charles Wesley Godwin · 2024,discogs_v1,1.0.0
discogs:35912920,35912920,Live From The Steel City,Charles Wesley Godwin · 2025,discogs_v1,1.0.0
discogs:36380086,36380086,Act I,Kashus Culpepper · 2026,discogs_v1,1.0.0
discogs:11256175,11256175,Reputation,Taylor Swift · 2017,discogs_v1,1.0.0
discogs:9405462,9405462,Taylor Swift,Taylor Swift · 2016,discogs_v1,1.0.0
discogs:7691454,7691454,To Know Him Is To Love Him,Elvis Presley,discogs_v1,1.0.0
discogs:11253115,11253115,13 Days Of Xmas,Various · 2017,discogs_v1,1.0.0
discogs:997403,997403,Humanize,Big Boss Man · 2001,discogs_v1,1.0.0
discogs:858308,858308,The Bongolian,The Bongolian · 2002,discogs_v1,1.0.0
discogs:20588200,20588200,I Dream Of Christmas,Norah Jones · 2021,discogs_v1,1.0.0
discogs:1397997,1397997,Blue Breakbeats,Grant Green · 1998,discogs_v1,1.0.0
discogs:5194537,5194537,Tourist,St Germain · 2013,discogs_v1,1.0.0
discogs:158142,158142,Shades Of Blue,Madlib · 2003,discogs_v1,1.0.0
discogs:1631123,1631123,The Mask,Erik Truffaz · 2000,discogs_v1,1.0.0
discogs:2132206,2132206,The Amazing Bud Powell (Volume 1),Bud Powell · 1955,discogs_v1,1.0.0
discogs:1603928,1603928,Blues Walk,Lou Donaldson · 1958,discogs_v1,1.0.0
discogs:15829399,15829399,The Sidewinder,Lee Morgan · 1985,discogs_v1,1.0.0
discogs:1309909,1309909,Blue Train,John Coltrane · 1993,discogs_v1,1.0.0
discogs:2246399,2246399,Soul Symphony,The Three Sounds · 1969,discogs_v1,1.0.0
discogs:1345289,1345289,Alive!,Grant Green · 1970,discogs_v1,1.0.0
discogs:14404895,14404895,Alive!,Grant Green · 2019,discogs_v1,1.0.0
discogs:19270828,19270828,Back At The Chicken Shack,Jimmy Smith · 2021,discogs_v1,1.0.0
discogs:20435935,20435935,Merry Ole Soul,Duke Pearson · 2021,discogs_v1,1.0.0
discogs:2447492,2447492,Crusaders 1,The Crusaders · 1972,discogs_v1,1.0.0
discogs:19178299,19178299,Jim Croce Photographs And Memories,Jim Croce · 2021,discogs_v1,1.0.0
discogs:24748088,24748088,Something Else By The Kinks,The Kinks · 2022,discogs_v1,1.0.0
discogs:12764425,12764425,The Kinks Are The Village Green Preservation Society,The Kinks · 2018,discogs_v1,1.0.0
discogs:569071,569071,The Black Motion Picture Experience,The Cecil Holmes Soulful Sounds · 1973,discogs_v1,1.0.0
discogs:26839517,26839517,Senza Sapere Niente Di Lei (Original Motion Picture Soundtrack),Ennio Morricone · 2023,discogs_v1,1.0.0
discogs:35207368,35207368,The Art Of Loving,Olivia Dean · 2025,discogs_v1,1.0.0
discogs:6445200,6445200,Christmas Cocktails Part Two,Various · 2014,discogs_v1,1.0.0
discogs:10419772,10419772,Selections From Rodgers & Hammerstein's South Pacific (Part 3),Les Baxter & His Orchestra · 1958,discogs_v1,1.0.0
discogs:440280,440280,Songs Of Experience,David Axelrod · 2000,discogs_v1,1.0.0
discogs:1146704,1146704,Country Preacher,The Cannonball Adderley Quintet · 1970,discogs_v1,1.0.0
discogs:679324,679324,Earth Rot,David Axelrod · 1970,discogs_v1,1.0.0
discogs:2644459,2644459,In Concert,Bob Wills & His Texas Playboys · 1976,discogs_v1,1.0.0
discogs:5603801,5603801,Diamond In The Rough,Jessi Colter,discogs_v1,1.0.0
discogs:5446274,5446274,The Best Of Lou Rawls,Lou Rawls · 1974,discogs_v1,1.0.0
discogs:9816236,9816236,Abbey Road,The Beatles · 1976,discogs_v1,1.0.0
discogs:2258760,2258760,Too Late To Worry-Too Blue To Cry,Glen Campbell · 1968,discogs_v1,1.0.0
discogs:5268618,5268618,The Heart And Soul Of Ferlin Husky,Ferlin Husky · 1963,discogs_v1,1.0.0
discogs:5663679,5663679,Country Hits...Feelin' Blue,Tennessee Ernie Ford · 1964,discogs_v1,1.0.0
discogs:1523619,1523619,"Mercy, Mercy, Mercy! - Live At ""The Club""",The Cannonball Adderley Quintet · 1967,discogs_v1,1.0.0
discogs:1057508,1057508,The Funky Organ-ization Of Henry Cain,Henry Cain · 1968,discogs_v1,1.0.0
discogs:1061312,1061312,The Look Of Love And The Sounds Of Laurindo Almeida,Laurindo Almeida · 1968,discogs_v1,1.0.0
discogs:1992378,1992378,Song Of Innocence,David Axelrod · 1968,discogs_v1,1.0.0
discogs:993430,993430,I'm Jessi Colter,Jessi Colter · 1975,discogs_v1,1.0.0
discogs:6470137,6470137,A Merry Hawaiian Christmas,The Hawaii Calls Orchestra And Chorus,discogs_v1,1.0.0
discogs:2704649,2704649,That's Lou,Lou Rawls · 1967,discogs_v1,1.0.0
discogs:573313,573313,Soul Sugar,Jimmy McGriff · 1970,discogs_v1,1.0.0
discogs:2745226,2745226,"A Tribute To The Best Damn Fiddle Player In The World: Or, My Salute To Bob Wills",Merle Haggard · 1970,discogs_v1,1.0.0
discogs:4814695,4814695,Endless Summer,The Beach Boys · 1974,discogs_v1,1.0.0
discogs:869779,869779,Spirit Of America,The Beach Boys · 1975,discogs_v1,1.0.0
discogs:1701196,1701196,The Price You Got To Pay To Be Free,The Cannonball Adderley Quintet · 1970,discogs_v1,1.0.0
discogs:1308895,1308895,Best Of The Beach Boys,The Beach Boys · 1966,discogs_v1,1.0.0
discogs:9434258,9434258,Cannonball Adderley Live!,Cannonball Adderley · 1981,discogs_v1,1.0.0
discogs:5770952,5770952,By The Time I Get To Phoenix,Glen Campbell · 1967,discogs_v1,1.0.0
discogs:576376,576376,Carryin' On!,Lou Rawls · 1966,discogs_v1,1.0.0
discogs:4611180,4611180,Most Of All,Hank Thompson · 1960,discogs_v1,1.0.0
discogs:960934,960934,Tina Live In Europe,Tina Turner · 1988,discogs_v1,1.0.0
discogs:3404879,3404879,The Best Of Lou Rawls,Lou Rawls · 1974,discogs_v1,1.0.0
discogs:10822495,10822495,So Tonight That I Might See,Mazzy Star · 2017,discogs_v1,1.0.0
discogs:11275221,11275221,A Capitol Christmas Volume Two,Various · 2017,discogs_v1,1.0.0
discogs:32377596,32377596,A Peace Of Us,"Dean & Britta, Sonic Boom · 2024",discogs_v1,1.0.0
discogs:1066923,1066923,Atlantic Records History Of Rhythm And Blues Vocal Groups,Various · 1983,discogs_v1,1.0.0
discogs:2270651,2270651,Bolling: Toot Suite,Maurice André / Claude Bolling · 1981,discogs_v1,1.0.0
discogs:650239,650239,The Surveillance,Trans Am · 1998,discogs_v1,1.0.0
discogs:31200277,31200277,Charm,Clairo · 2024,discogs_v1,1.0.0
discogs:1358447,1358447,Street Called Desire,René & Angela · 1985,discogs_v1,1.0.0
discogs:17506498,17506498,Soul Slabs Vol. 1,Various · 2021,discogs_v1,1.0.0
discogs:13332158,13332158,Soul Slabs Vol. 2,Various · 2019,discogs_v1,1.0.0
discogs:19027603,19027603,Soul Slabs Vol. 3,Various · 2021,discogs_v1,1.0.0
discogs:33898146,33898146,A Tiger's Tale,Leroi Conroy · 2025,discogs_v1,1.0.0
discogs:28687495,28687495,Changing Light,The Ironsides · 2023,discogs_v1,1.0.0
discogs:33638112,33638112,Soul Slabs Vol. 4,Various · 2025,discogs_v1,1.0.0
discogs:33250104,33250104,Entrance Music,Okonski · 2025,discogs_v1,1.0.0
discogs:14608986,14608986,A Legendary Christmas,John Legend · 2019,discogs_v1,1.0.0
discogs:10713924,10713924,Something To Tell You,Haim · 2017,discogs_v1,1.0.0
discogs:2073591,2073591,The Best Of '66 Volume Two,Various · 1967,discogs_v1,1.0.0
discogs:1305487,1305487,Merry Christmas,Jim Nabors · 1972,discogs_v1,1.0.0
discogs:2749149,2749149,Dueling Banjos,Earl Scruggs · 1973,discogs_v1,1.0.0
discogs:2041629,2041629,Miles Ahead,"Miles Davis + 19, Gil Evans · 1987",discogs_v1,1.0.0
discogs:2562403,2562403,Milestones,Miles Davis · 1958,discogs_v1,1.0.0
discogs:2539726,2539726,"Now, There Was A Song!",Johnny Cash · 1960,discogs_v1,1.0.0
discogs:1430815,1430815,Ring Of Fire  (The Best Of Johnny Cash),Johnny Cash · 1963,discogs_v1,1.0.0
discogs:2037162,2037162,The Andy Williams Christmas Album,Andy Williams · 1963,discogs_v1,1.0.0
discogs:1819993,1819993,I Love Paris,Michel Legrand Et Son Orchestre · 1954,discogs_v1,1.0.0
discogs:4851131,4851131,Passport To Romance,Percy Faith & His Orchestra · 1956,discogs_v1,1.0.0
discogs:1157990,1157990,'Round About Midnight,Miles Davis · 1957,discogs_v1,1.0.0
discogs:1903323,1903323,Porgy And Bess,Miles Davis · 1959,discogs_v1,1.0.0
discogs:3269762,3269762,In The Arms Of Love,Andy Williams · 1967,discogs_v1,1.0.0
discogs:4887595,4887595,Kiss Me Goodbye,Jim Nabors · 1968,discogs_v1,1.0.0
discogs:1488165,1488165,Miles In The Sky,Miles Davis · 1968,discogs_v1,1.0.0
discogs:1287354,1287354,At Folsom Prison,Johnny Cash · 1968,discogs_v1,1.0.0
discogs:1081165,1081165,Sweetheart Of The Rodeo,The Byrds · 1968,discogs_v1,1.0.0
discogs:1595647,1595647,Johnny Cash At San Quentin,Johnny Cash · 1969,discogs_v1,1.0.0
discogs:1176765,1176765,Happy Heart,Andy Williams · 1969,discogs_v1,1.0.0
discogs:15013071,15013071,Zenith Presents Encore '71,Various · 1971,discogs_v1,1.0.0
discogs:2918845,2918845,Greatest Hits Vol. II,Larry Gatlin & The Gatlin Brothers · 1983,discogs_v1,1.0.0
discogs:6449835,6449835,Animals,Pink Floyd,discogs_v1,1.0.0
discogs:1603008,1603008,America: A 200 Year Salute In Story And Song,Johnny Cash · 1972,discogs_v1,1.0.0
discogs:489717,489717,Raw Power,The Stooges · 1973,discogs_v1,1.0.0
discogs:605328,605328,Bridge Over Troubled Water,Simon & Garfunkel · 1970,discogs_v1,1.0.0
discogs:8708322,8708322,Mingus Ah Um,Charles Mingus · 2016,discogs_v1,1.0.0
discogs:371411,371411,This Year's Model,Elvis Costello · 1984,discogs_v1,1.0.0
discogs:13449657,13449657,Nebraska,Bruce Springsteen · 1982,discogs_v1,1.0.0
discogs:542842,542842,The Best Of '66: Volume One,Various · 1967,discogs_v1,1.0.0
discogs:3204455,3204455,Gershwin's Greatest Hits,George Gershwin · 1971,discogs_v1,1.0.0
discogs:5195830,5195830,A Very Merry Christmas Volume IV,Various · 1970,discogs_v1,1.0.0
discogs:15557294,15557294,Women In Music Pt. III,Haim · 2020,discogs_v1,1.0.0
discogs:34353358,34353358,I Quit,Haim · 2025,discogs_v1,1.0.0
discogs:2556558,2556558,The Midnight Oil,Barbara Mandrell · 1973,discogs_v1,1.0.0
discogs:1017812,1017812,Jar Of Flies / Sap,Alice In Chains · 1994,discogs_v1,1.0.0
discogs:7988804,7988804,Welcome To Columbia Country,Various · 1967,discogs_v1,1.0.0
discogs:372286,372286,Quiet Nights,Miles Davis · 1977,discogs_v1,1.0.0
discogs:34906823,34906823,Funky Stuff = ファンキー・スタッフ,Jiro Inagaki & Soul Media = Jiro Inagaki & Soul Media · 2025,discogs_v1,1.0.0
discogs:1108650,1108650,The Stranger,Billy Joel · 1977,discogs_v1,1.0.0
discogs:6452727,6452727,The Christmas Spirit,Johnny Cash · 2014,discogs_v1,1.0.0
discogs:28449943,28449943,Days Are Gone,Haim · 2023,discogs_v1,1.0.0
discogs:35775421,35775421,"Live At The Plugged Nickel: December 23, 1965 (Second Set)",Miles Davis · 2025,discogs_v1,1.0.0
discogs:79767,79767,Fusion,Fauna Flash · 2001,discogs_v1,1.0.0
discogs:23760947,23760947,Watch Over Me (Early Works 2002 ​- 2009),Lissie · 2022,discogs_v1,1.0.0
discogs:28701418,28701418,Stax Christmas,Various · 2023,discogs_v1,1.0.0
discogs:31768313,31768313,Live At The Opera House,Sylvester · 2024,discogs_v1,1.0.0
discogs:21109579,21109579,The Twenty-Fifth Day Of December,The Staple Singers · 2021,discogs_v1,1.0.0
discogs:14662653,14662653,Who's Making Love,Johnnie Taylor · 2019,discogs_v1,1.0.0
discogs:29010598,29010598,Written In Their Soul (The Hits: The Stax Songwriter Demos),Various · 2023,discogs_v1,1.0.0
discogs:353880,353880,Creative Cookery,Balduin · 2001,discogs_v1,1.0.0
discogs:253843,253843,Super Fly,Curtis Mayfield · 1972,discogs_v1,1.0.0
discogs:25908871,25908871,Curtis,Curtis Mayfield · 2023,discogs_v1,1.0.0
discogs:319380,319380,Suspiria (Original Motion Picture Soundtrack),Goblin · 2000,discogs_v1,1.0.0
discogs:1027897,1027897,...4..3..2..1... Morte,Antón García Abril & Marcello Giombini · 2001,discogs_v1,1.0.0
discogs:877535,877535,Il Serpente (Original Motion Picture Soundtrack),Ennio Morricone · 2002,discogs_v1,1.0.0
discogs:1104796,1104796,"100 Days, 100 Nights",Sharon Jones & The Dap-Kings · 2007,discogs_v1,1.0.0
discogs:20941060,20941060,It's A Holiday Soul Party,Sharon Jones & The Dap-Kings · 2021,discogs_v1,1.0.0
discogs:28186123,28186123,Come Around And Love Me,Jalen N'Gonda · 2023,discogs_v1,1.0.0
discogs:36342697,36342697,In Search Of A Revival,The Olympians · 2026,discogs_v1,1.0.0
discogs:1004125,1004125,Moog Sensations,Jean-Jacques Perrey · 2001,discogs_v1,1.0.0
discogs:12481563,12481563,Monolog,Jon Krocker · 2018,discogs_v1,1.0.0
discogs:4899952,4899952,School Daze,Patrick Cowley · 2013,discogs_v1,1.0.0
discogs:7492163,7492163,Muscle Up,Patrick Cowley · 2015,discogs_v1,1.0.0
discogs:13388399,13388399,Dont Smile At Me,Billie Eilish · 2018,discogs_v1,1.0.0
discogs:30691885,30691885,Hit Me Hard And Soft,Billie Eilish · 2024,discogs_v1,1.0.0
discogs:19673320,19673320,"When We All Fall Asleep, Where Do We Go?",Billie Eilish · 2019,discogs_v1,1.0.0
discogs:19677331,19677331,Happier Than Ever,Billie Eilish · 2021,discogs_v1,1.0.0
discogs:13652508,13652508,Con Todo El Mundo,Khruangbin,discogs_v1,1.0.0
discogs:18988069,18988069,Jubilee,Japanese Breakfast · 2021,discogs_v1,1.0.0
discogs:14756037,14756037,Texas Sun,Khruangbin & Leon Bridges · 2020,discogs_v1,1.0.0
discogs:21902089,21902089,Texas Moon,Khruangbin & Leon Bridges · 2022,discogs_v1,1.0.0
discogs:33439859,33439859,For Melancholy Brunettes (& Sad Women),Japanese Breakfast · 2025,discogs_v1,1.0.0
discogs:5741447,5741447,That's How A Heartache Begins,Patsy Cline · 1964,discogs_v1,1.0.0
discogs:12394249,12394249,Magnificent Obsession (Original Motion Picture Soundtrack),Joseph Gershenson · 1955,discogs_v1,1.0.0
discogs:3497955,3497955,Magnificent Obsession (Original Motion Picture Soundtrack),Joseph Gershenson · 1954,discogs_v1,1.0.0
discogs:5780514,5780514,The Best Of The Ink Spots,The Ink Spots · 1955,discogs_v1,1.0.0
discogs:90096,90096,The Cold Vein,Cannibal Ox · 2001,discogs_v1,1.0.0
discogs:32429202,32429202,Propaganda,Sparks · 2024,discogs_v1,1.0.0
discogs:1036338,1036338,Soul Donkey,Sugarman 3 · 1999,discogs_v1,1.0.0
discogs:15481542,15481542,Goo,Sonic Youth · 2015,discogs_v1,1.0.0
discogs:14341626,14341626,MTV Unplugged In New York,Nirvana · 2019,discogs_v1,1.0.0
discogs:8571341,8571341,From The Muddy Banks Of The Wishkah,Nirvana · 2016,discogs_v1,1.0.0
discogs:7097051,7097051,Nevermind,Nirvana · 2015,discogs_v1,1.0.0
discogs:28714897,28714897,In Utero,Nirvana · 2023,discogs_v1,1.0.0
discogs:984698,984698,St. Pauli Affairs,Various · 2001,discogs_v1,1.0.0
discogs:934193,934193,Troupeau Bleu,Cortex · 1975,discogs_v1,1.0.0
discogs:10844047,10844047,Françoise Hardy,Françoise Hardy · 2017,discogs_v1,1.0.0
discogs:12857760,12857760,The Phil Spector Christmas Album (A Christmas Gift For You),Various · 2013,discogs_v1,1.0.0
discogs:33347450,33347450,Blood On The Silver Screen,Sasami · 2025,discogs_v1,1.0.0
discogs:30718148,30718148,American Weekend,Waxahatchee · 2024,discogs_v1,1.0.0
discogs:32201589,32201589,Cerulean Salt,Waxahatchee · 2024,discogs_v1,1.0.0
