entity_id,dimension,semantic_key,value,coordinate,lens_id,translator_version
discogs:35786500,who,label,Rhino Records (2),WHO|label|Rhino Records (2),discogs_v1,1.0.0
discogs:35786500,who,label,Sire,WHO|label|Sire,discogs_v1,1.0.0
discogs:10395804,who,artist,John Cougar Mellencamp,WHO|artist|John Cougar Mellencamp,discogs_v1,1.0.0
discogs:10395804,who,label,Riva (2),WHO|label|Riva (2),discogs_v1,1.0.0
discogs:4999004,who,artist,Wes Montgomery,WHO|artist|Wes Montgomery,discogs_v1,1.0.0
discogs:4999004,who,label,Riverside Records,WHO|label|Riverside Records,discogs_v1,1.0.0
discogs:371142,who,artist,Metallica,WHO|artist|Metallica,discogs_v1,1.0.0
discogs:371142,who,label,Roadrunner Records,WHO|label|Roadrunner Records,discogs_v1,1.0.0
discogs:371142,who,label,Music For Nations,WHO|label|Music For Nations,discogs_v1,1.0.0
discogs:3030024,who,artist,The Rolling Stones,WHO|artist|The Rolling Stones,discogs_v1,1.0.0
discogs:3030024,who,label,Rolling Stones Records,WHO|label|Rolling Stones Records,discogs_v1,1.0.0
discogs:451342,who,artist,The Rolling Stones,WHO|artist|The Rolling Stones,discogs_v1,1.0.0
discogs:451342,who,label,Rolling Stones Records,WHO|label|Rolling Stones Records,discogs_v1,1.0.0
discogs:2973994,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:2973994,who,label,Ronco,WHO|label|Ronco,discogs_v1,1.0.0
discogs:19924693,who,artist,Sierra Ferrell,WHO|artist|Sierra Ferrell,discogs_v1,1.0.0
discogs:19924693,who,label,Rounder Records,WHO|label|Rounder Records,discogs_v1,1.0.0
discogs:30202739,who,artist,Sierra Ferrell,WHO|artist|Sierra Ferrell,discogs_v1,1.0.0
discogs:30202739,who,label,Rounder Records,WHO|label|Rounder Records,discogs_v1,1.0.0
discogs:762024,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:762024,who,label,RSO,WHO|label|RSO,discogs_v1,1.0.0
discogs:6546645,who,artist,Lauryn Hill,WHO|artist|Lauryn Hill,discogs_v1,1.0.0
discogs:6546645,who,label,Ruffhouse Records,WHO|label|Ruffhouse Records,discogs_v1,1.0.0
discogs:6546645,who,label,Columbia,WHO|label|Columbia,discogs_v1,1.0.0
discogs:25072510,who,artist,Joss Stone,WHO|artist|Joss Stone,discogs_v1,1.0.0
discogs:25072510,who,label,S-Curve Records,WHO|label|S-Curve Records,discogs_v1,1.0.0
discogs:25072510,who,label,Hollywood Records,WHO|label|Hollywood Records,discogs_v1,1.0.0
discogs:6967664,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:6967664,who,label,San Andreas Records,WHO|label|San Andreas Records,discogs_v1,1.0.0
discogs:1186520,who,artist,Le Trio Camara,WHO|artist|Le Trio Camara,discogs_v1,1.0.0
discogs:1186520,who,label,Saravah,WHO|label|Saravah,discogs_v1,1.0.0
discogs:236371,who,artist,Nicola Conte,WHO|artist|Nicola Conte,discogs_v1,1.0.0
discogs:236371,who,label,Schema,WHO|label|Schema,discogs_v1,1.0.0
discogs:70946,who,artist,Les Hommes,WHO|artist|Les Hommes,discogs_v1,1.0.0
discogs:70946,who,label,Schema,WHO|label|Schema,discogs_v1,1.0.0
discogs:3178015,who,artist,Tom Petty And The Heartbreakers,WHO|artist|Tom Petty And The Heartbreakers,discogs_v1,1.0.0
discogs:3178015,who,label,Shelter Records,WHO|label|Shelter Records,discogs_v1,1.0.0
discogs:4001894,who,artist,Les Baxter,WHO|artist|Les Baxter,discogs_v1,1.0.0
discogs:4001894,who,label,Sidewalk (2),WHO|label|Sidewalk (2),discogs_v1,1.0.0
discogs:8635455,who,artist,BBC Radiophonic Workshop,WHO|artist|BBC Radiophonic Workshop,discogs_v1,1.0.0
discogs:8635455,who,label,Silva Screen,WHO|label|Silva Screen,discogs_v1,1.0.0
discogs:8635455,who,label,BBC Records,WHO|label|BBC Records,discogs_v1,1.0.0
discogs:3883628,who,artist,Nick Drake,WHO|artist|Nick Drake,discogs_v1,1.0.0
discogs:3883628,who,label,Simply Vinyl,WHO|label|Simply Vinyl,discogs_v1,1.0.0
discogs:458505,who,artist,X,WHO|artist|X,discogs_v1,1.0.0
discogs:458505,who,label,Slash,WHO|label|Slash,discogs_v1,1.0.0
discogs:853977,who,artist,X,WHO|artist|X,discogs_v1,1.0.0
discogs:853977,who,label,Slash,WHO|label|Slash,discogs_v1,1.0.0
discogs:33519230,who,artist,X,WHO|artist|X,discogs_v1,1.0.0
discogs:33519230,who,label,Slash,WHO|label|Slash,discogs_v1,1.0.0
discogs:2786930,who,artist,Rank & File,WHO|artist|Rank & File,discogs_v1,1.0.0
discogs:2786930,who,label,Slash,WHO|label|Slash,discogs_v1,1.0.0
discogs:2786930,who,label,Rough Trade,WHO|label|Rough Trade,discogs_v1,1.0.0
discogs:1560391,who,artist,The Knitters,WHO|artist|The Knitters,discogs_v1,1.0.0
discogs:1560391,who,label,Slash,WHO|label|Slash,discogs_v1,1.0.0
discogs:6118655,who,artist,The Aislers Set,WHO|artist|The Aislers Set,discogs_v1,1.0.0
discogs:6118655,who,label,Slumberland Records,WHO|label|Slumberland Records,discogs_v1,1.0.0
discogs:28315471,who,artist,Colby Acuff,WHO|artist|Colby Acuff,discogs_v1,1.0.0
discogs:28315471,who,label,Sony Music Nashville,WHO|label|Sony Music Nashville,discogs_v1,1.0.0
discogs:31552558,who,artist,Colby Acuff,WHO|artist|Colby Acuff,discogs_v1,1.0.0
discogs:31552558,who,label,Sony Music Nashville,WHO|label|Sony Music Nashville,discogs_v1,1.0.0
discogs:1390408,who,artist,Junior Walker & The All Stars,WHO|artist|Junior Walker & The All Stars,discogs_v1,1.0.0
discogs:1390408,who,label,Soul,WHO|label|Soul,discogs_v1,1.0.0
discogs:291594,who,artist,Kings Of Convenience,WHO|artist|Kings Of Convenience,discogs_v1,1.0.0
discogs:291594,who,label,Source 360°,WHO|label|Source 360°,discogs_v1,1.0.0
discogs:291594,who,label,Virgin,WHO|label|Virgin,discogs_v1,1.0.0
discogs:5099328,who,artist,Lumbar,WHO|artist|Lumbar,discogs_v1,1.0.0
discogs:5099328,who,label,Southern Lord,WHO|label|Southern Lord,discogs_v1,1.0.0
discogs:15646371,who,artist,Lou Reed,WHO|artist|Lou Reed,discogs_v1,1.0.0
discogs:15646371,who,label,Speakers Corner Records,WHO|label|Speakers Corner Records,discogs_v1,1.0.0
discogs:15646371,who,label,RCA Victor,WHO|label|RCA Victor,discogs_v1,1.0.0
discogs:5831672,who,artist,Sister Rosetta Tharpe,WHO|artist|Sister Rosetta Tharpe,discogs_v1,1.0.0
discogs:5831672,who,label,Spin-O-Rama,WHO|label|Spin-O-Rama,discogs_v1,1.0.0
discogs:6701113,who,artist,Elvis Presley,WHO|artist|Elvis Presley,discogs_v1,1.0.0
discogs:6701113,who,label,Spirit Of America Records,WHO|label|Spirit Of America Records,discogs_v1,1.0.0
discogs:2659848,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:2659848,who,label,SSS International,WHO|label|SSS International,discogs_v1,1.0.0
discogs:1513005,who,artist,The Beach Boys,WHO|artist|The Beach Boys,discogs_v1,1.0.0
discogs:1513005,who,label,Starline,WHO|label|Starline,discogs_v1,1.0.0
discogs:1513005,who,label,Capitol Records,WHO|label|Capitol Records,discogs_v1,1.0.0
discogs:33676386,who,artist,Carla Thomas,WHO|artist|Carla Thomas,discogs_v1,1.0.0
discogs:33676386,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:1590251,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:1590251,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:1081695,who,artist,Booker T & The MG's,WHO|artist|Booker T & The MG's,discogs_v1,1.0.0
discogs:1081695,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:565111,who,artist,Sam & Dave,WHO|artist|Sam & Dave,discogs_v1,1.0.0
discogs:565111,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
discogs:748068,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:748068,who,label,Stax,WHO|label|Stax,discogs_v1,1.0.0
